bucket,bucket_description,signal,channel_id,case,selected_candidate_family,independent_rx_shape,independent_rx_timing,hspice_rx_shape,hspice_rx_timing,hspice_audit_class,hspice_audit_reason,rx_active_rmse_mv,rx_active_maxabs_mv,tx_active_rmse_mv,tx_active_maxabs_mv,figure
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch3_17_8F_f4_817c067b,audit_amp1p5_edge500_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.01839462984332425,0.1038700715997295,28.189700830129564,63.5963748232448,02_rx_shape_pass_timing_warn/tx_side/053_WARN_Ch3_17_8F_f4_817c067b_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch3_17_8F_f4_817c067b,audit_amp1p5_edge50_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.03187740277850774,0.3111386252711069,30.397784574093368,68.80886209487203,02_rx_shape_pass_timing_warn/rx_side/054_WARN_Ch3_17_8F_f4_817c067b_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch3_17_8F_f4_817c067b,audit_amp1p5_edge50_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.03187740277850774,0.3111386252711069,30.397784574093368,68.80886209487203,02_rx_shape_pass_timing_warn/tx_side/054_WARN_Ch3_17_8F_f4_817c067b_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch3_17_8F_f4_817c067b,audit_amp1p5_edge5_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.024446745196142233,0.18472544615538738,30.905152775964694,103.98029982800308,02_rx_shape_pass_timing_warn/rx_side/055_WARN_Ch3_17_8F_f4_817c067b_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch3_17_8F_f4_817c067b,audit_amp1p5_edge5_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.024446745196142233,0.18472544615538738,30.905152775964694,103.98029982800308,02_rx_shape_pass_timing_warn/tx_side/055_WARN_Ch3_17_8F_f4_817c067b_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch3_17_8F_f7_49b5a47c,audit_amp1p5_edge500_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.02338035181543307,0.14659176043920535,29.06993252262557,65.87286434228196,02_rx_shape_pass_timing_warn/rx_side/056_WARN_Ch3_17_8F_f7_49b5a47c_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch3_17_8F_f7_49b5a47c,audit_amp1p5_edge500_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.02338035181543307,0.14659176043920535,29.06993252262557,65.87286434228196,02_rx_shape_pass_timing_warn/tx_side/056_WARN_Ch3_17_8F_f7_49b5a47c_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch3_17_8F_f7_49b5a47c,audit_amp1p5_edge50_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.03303862907878421,0.39992273335948886,31.069983130590835,68.95284908891396,02_rx_shape_pass_timing_warn/rx_side/057_WARN_Ch3_17_8F_f7_49b5a47c_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch3_17_8F_f7_49b5a47c,audit_amp1p5_edge50_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.03303862907878421,0.39992273335948886,31.069983130590835,68.95284908891396,02_rx_shape_pass_timing_warn/tx_side/057_WARN_Ch3_17_8F_f7_49b5a47c_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch3_17_8F_f7_49b5a47c,audit_amp1p5_edge5_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.030080691712969055,0.16192221444024418,32.0840049843606,80.15819908388733,02_rx_shape_pass_timing_warn/rx_side/058_WARN_Ch3_17_8F_f7_49b5a47c_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch3_17_8F_f7_49b5a47c,audit_amp1p5_edge5_r50,reduced_4p_rx_dominant_delay_rc,PASS,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.030080691712969055,0.16192221444024418,32.0840049843606,80.15819908388733,02_rx_shape_pass_timing_warn/tx_side/058_WARN_Ch3_17_8F_f7_49b5a47c_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_5F3N_f3_5fb04c7e,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.014121923828105976,0.04678698905222739,21.827339518971634,47.949360064868245,02_rx_shape_pass_timing_warn/rx_side/059_WARN_Ch8_30_5F3N_f3_5fb04c7e_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_5F3N_f3_5fb04c7e,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.014121923828105976,0.04678698905222739,21.827339518971634,47.949360064868245,02_rx_shape_pass_timing_warn/tx_side/059_WARN_Ch8_30_5F3N_f3_5fb04c7e_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_5F3N_f3_5fb04c7e,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.016856564422606357,0.08489103414635102,24.32191792675092,55.84220517133208,02_rx_shape_pass_timing_warn/rx_side/060_WARN_Ch8_30_5F3N_f3_5fb04c7e_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_5F3N_f3_5fb04c7e,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.016856564422606357,0.08489103414635102,24.32191792675092,55.84220517133208,02_rx_shape_pass_timing_warn/tx_side/060_WARN_Ch8_30_5F3N_f3_5fb04c7e_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_5F3N_f3_5fb04c7e,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0215526714004491,0.09945196367270395,27.269686590767332,97.3582887195843,02_rx_shape_pass_timing_warn/rx_side/061_WARN_Ch8_30_5F3N_f3_5fb04c7e_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_5F3N_f3_5fb04c7e,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0215526714004491,0.09945196367270395,27.269686590767332,97.3582887195843,02_rx_shape_pass_timing_warn/tx_side/061_WARN_Ch8_30_5F3N_f3_5fb04c7e_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_8F_f3_9c3ef384,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.014121923828105976,0.04678698905222739,21.827339518971634,47.949360064868245,02_rx_shape_pass_timing_warn/rx_side/062_WARN_Ch8_30_8F_f3_9c3ef384_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_8F_f3_9c3ef384,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.014121923828105976,0.04678698905222739,21.827339518971634,47.949360064868245,02_rx_shape_pass_timing_warn/tx_side/062_WARN_Ch8_30_8F_f3_9c3ef384_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_8F_f3_9c3ef384,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.016856564422606357,0.08489103414635102,24.32191792675092,55.84220517133208,02_rx_shape_pass_timing_warn/rx_side/063_WARN_Ch8_30_8F_f3_9c3ef384_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_8F_f3_9c3ef384,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.016856564422606357,0.08489103414635102,24.32191792675092,55.84220517133208,02_rx_shape_pass_timing_warn/tx_side/063_WARN_Ch8_30_8F_f3_9c3ef384_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_8F_f3_9c3ef384,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0215526714004491,0.09945196367270395,27.269686590767332,97.3582887195843,02_rx_shape_pass_timing_warn/rx_side/064_WARN_Ch8_30_8F_f3_9c3ef384_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_8F_f3_9c3ef384,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0215526714004491,0.09945196367270395,27.269686590767332,97.3582887195843,02_rx_shape_pass_timing_warn/tx_side/064_WARN_Ch8_30_8F_f3_9c3ef384_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_8F_f7_dca3d683,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.014121923828105976,0.04678698905222739,21.827339518971634,47.949360064868245,02_rx_shape_pass_timing_warn/rx_side/065_WARN_Ch8_30_8F_f7_dca3d683_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_8F_f7_dca3d683,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.014121923828105976,0.04678698905222739,21.827339518971634,47.949360064868245,02_rx_shape_pass_timing_warn/tx_side/065_WARN_Ch8_30_8F_f7_dca3d683_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_8F_f7_dca3d683,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.016856564422606357,0.08489103414635102,24.32191792675092,55.84220517133208,02_rx_shape_pass_timing_warn/rx_side/066_WARN_Ch8_30_8F_f7_dca3d683_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_8F_f7_dca3d683,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.016856564422606357,0.08489103414635102,24.32191792675092,55.84220517133208,02_rx_shape_pass_timing_warn/tx_side/066_WARN_Ch8_30_8F_f7_dca3d683_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch8_30_8F_f7_dca3d683,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0215526714004491,0.09945196367270395,27.269686590767332,97.3582887195843,02_rx_shape_pass_timing_warn/rx_side/067_WARN_Ch8_30_8F_f7_dca3d683_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch8_30_8F_f7_dca3d683,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0215526714004491,0.09945196367270395,27.269686590767332,97.3582887195843,02_rx_shape_pass_timing_warn/tx_side/067_WARN_Ch8_30_8F_f7_dca3d683_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch9_33_5F3N_f4_dd88a4a4,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.02120896812860156,0.06371736245414199,26.42964309714586,59.144400536249336,02_rx_shape_pass_timing_warn/rx_side/068_WARN_Ch9_33_5F3N_f4_dd88a4a4_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch9_33_5F3N_f4_dd88a4a4,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.02120896812860156,0.06371736245414199,26.42964309714586,59.144400536249336,02_rx_shape_pass_timing_warn/tx_side/068_WARN_Ch9_33_5F3N_f4_dd88a4a4_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch9_33_5F3N_f4_dd88a4a4,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.022161654008153023,0.06409164336343233,28.28797259880605,69.92764088547854,02_rx_shape_pass_timing_warn/rx_side/069_WARN_Ch9_33_5F3N_f4_dd88a4a4_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch9_33_5F3N_f4_dd88a4a4,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.022161654008153023,0.06409164336343233,28.28797259880605,69.92764088547854,02_rx_shape_pass_timing_warn/tx_side/069_WARN_Ch9_33_5F3N_f4_dd88a4a4_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch9_33_5F3N_f4_dd88a4a4,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0219548329286381,0.06410303589575324,29.97261959873511,93.57890328606456,02_rx_shape_pass_timing_warn/rx_side/070_WARN_Ch9_33_5F3N_f4_dd88a4a4_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch9_33_5F3N_f4_dd88a4a4,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0219548329286381,0.06410303589575324,29.97261959873511,93.57890328606456,02_rx_shape_pass_timing_warn/tx_side/070_WARN_Ch9_33_5F3N_f4_dd88a4a4_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch9_33_8F_f4_a831b05b,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.02120896812860156,0.06371736245414199,26.42964309714586,59.144400536249336,02_rx_shape_pass_timing_warn/rx_side/071_WARN_Ch9_33_8F_f4_a831b05b_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch9_33_8F_f4_a831b05b,audit_amp1p5_edge500_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.02120896812860156,0.06371736245414199,26.42964309714586,59.144400536249336,02_rx_shape_pass_timing_warn/tx_side/071_WARN_Ch9_33_8F_f4_a831b05b_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch9_33_8F_f4_a831b05b,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.022161654008153023,0.06409164336343233,28.28797259880605,69.92764088547854,02_rx_shape_pass_timing_warn/rx_side/072_WARN_Ch9_33_8F_f4_a831b05b_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch9_33_8F_f4_a831b05b,audit_amp1p5_edge50_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.022161654008153023,0.06409164336343233,28.28797259880605,69.92764088547854,02_rx_shape_pass_timing_warn/tx_side/072_WARN_Ch9_33_8F_f4_a831b05b_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,Ch9_33_8F_f4_a831b05b,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0219548329286381,0.06410303589575324,29.97261959873511,93.57890328606456,02_rx_shape_pass_timing_warn/rx_side/073_WARN_Ch9_33_8F_f4_a831b05b_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,Ch9_33_8F_f4_a831b05b,audit_amp1p5_edge5_r50,reduced_4p_rx_delayeq_rc_ring,WARN,WARN,PASS,WARN,WARN,voltage_pass_threshold_delay_confidence_low,0.0219548329286381,0.06410303589575324,29.97261959873511,93.57890328606456,02_rx_shape_pass_timing_warn/tx_side/073_WARN_Ch9_33_8F_f4_a831b05b_audit_amp1p5_edge5_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,RS_ZNB8_23e14c3f,audit_amp1p5_edge500_r50,reduced_4p_rx_dominant_delay_rc,WARN,WARN,PASS,WARN,FAIL,tx_active_rmse,0.011336269086736381,0.024635708200004366,350.6211598308811,715.801721326928,02_rx_shape_pass_timing_warn/rx_side/074_FAIL_RS_ZNB8_23e14c3f_audit_amp1p5_edge500_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,RS_ZNB8_23e14c3f,audit_amp1p5_edge500_r50,reduced_4p_rx_dominant_delay_rc,WARN,WARN,PASS,WARN,FAIL,tx_active_rmse,0.011336269086736381,0.024635708200004366,350.6211598308811,715.801721326928,02_rx_shape_pass_timing_warn/tx_side/074_FAIL_RS_ZNB8_23e14c3f_audit_amp1p5_edge500_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,RS_ZNB8_23e14c3f,audit_amp1p5_edge50_r50,reduced_4p_rx_dominant_delay_rc,WARN,WARN,PASS,WARN,FAIL,tx_active_rmse,0.011362553702216588,0.024666258298602934,357.99489543454195,716.449780452414,02_rx_shape_pass_timing_warn/rx_side/075_FAIL_RS_ZNB8_23e14c3f_audit_amp1p5_edge50_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,RS_ZNB8_23e14c3f,audit_amp1p5_edge50_r50,reduced_4p_rx_dominant_delay_rc,WARN,WARN,PASS,WARN,FAIL,tx_active_rmse,0.011362553702216588,0.024666258298602934,357.99489543454195,716.449780452414,02_rx_shape_pass_timing_warn/tx_side/075_FAIL_RS_ZNB8_23e14c3f_audit_amp1p5_edge50_r50_tx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",rx,RS_ZNB8_23e14c3f,audit_amp1p5_edge5_r50,reduced_4p_rx_dominant_delay_rc,WARN,WARN,PASS,WARN,FAIL,tx_active_rmse,0.011409955606017179,0.02467741872490179,357.1237815824789,717.33122518712,02_rx_shape_pass_timing_warn/rx_side/076_FAIL_RS_ZNB8_23e14c3f_audit_amp1p5_edge5_r50_rx.png
02_rx_shape_pass_timing_warn,"RX shape matches HSPICE, but timing is WARN/ambiguous. Useful RX-shape evidence, not timing-certified.",tx,RS_ZNB8_23e14c3f,audit_amp1p5_edge5_r50,reduced_4p_rx_dominant_delay_rc,WARN,WARN,PASS,WARN,FAIL,tx_active_rmse,0.011409955606017179,0.02467741872490179,357.1237815824789,717.33122518712,02_rx_shape_pass_timing_warn/tx_side/076_FAIL_RS_ZNB8_23e14c3f_audit_amp1p5_edge5_r50_tx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,rx,Clarity_example_acf20e4a,audit_amp1p5_edge50_r50,full_vector_fit,WARN,PASS,FAIL,PASS,FAIL,rx_active_rmse;rx_active_maxabs,23.348112314136973,98.33911188892542,6.649356387560489,20.53560172787031,04_rx_shape_fail/rx_side/077_FAIL_Clarity_example_acf20e4a_audit_amp1p5_edge50_r50_rx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,tx,Clarity_example_acf20e4a,audit_amp1p5_edge50_r50,full_vector_fit,WARN,PASS,FAIL,PASS,FAIL,rx_active_rmse;rx_active_maxabs,23.348112314136973,98.33911188892542,6.649356387560489,20.53560172787031,04_rx_shape_fail/tx_side/077_FAIL_Clarity_example_acf20e4a_audit_amp1p5_edge50_r50_tx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,rx,Clarity_example_acf20e4a,audit_amp1p5_edge5_r50,full_vector_fit,WARN,PASS,FAIL,WARN,FAIL,rx_active_rmse;rx_active_maxabs,47.151277109633575,196.66711928883484,8.17599378505233,41.288003164331805,04_rx_shape_fail/rx_side/078_FAIL_Clarity_example_acf20e4a_audit_amp1p5_edge5_r50_rx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,tx,Clarity_example_acf20e4a,audit_amp1p5_edge5_r50,full_vector_fit,WARN,PASS,FAIL,WARN,FAIL,rx_active_rmse;rx_active_maxabs,47.151277109633575,196.66711928883484,8.17599378505233,41.288003164331805,04_rx_shape_fail/tx_side/078_FAIL_Clarity_example_acf20e4a_audit_amp1p5_edge5_r50_tx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,rx,ntwk2_24638a5f,audit_amp1p5_edge5_r50,full_vector_fit,WARN,PASS,FAIL,WARN,FAIL,rx_active_maxabs,3.8408580639344625,93.58084749970065,5.353896265076979,102.1953545340012,04_rx_shape_fail/rx_side/079_FAIL_ntwk2_24638a5f_audit_amp1p5_edge5_r50_rx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,tx,ntwk2_24638a5f,audit_amp1p5_edge5_r50,full_vector_fit,WARN,PASS,FAIL,WARN,FAIL,rx_active_maxabs,3.8408580639344625,93.58084749970065,5.353896265076979,102.1953545340012,04_rx_shape_fail/tx_side/079_FAIL_ntwk2_24638a5f_audit_amp1p5_edge5_r50_tx.png
04_rx_shape_fail,RX voltage-shape mismatch against HSPICE.,rx,ntwk2_e1c16499,audit_amp1p5_edge5_r50,full_vector_fit,WARN,PASS,FAIL,WARN,FAIL,rx_active_maxabs,3.8408580639344625,93.58084749970065,5.353896265076979,102.1953545340012,04_rx_shape_fail/rx_side/080_FAIL_ntwk2_e1c16499_audit_amp1p5_edge5_r50_rx.png
